call_duration,correspondent_id,datetime,direction,interaction
,47403,2014-11-13 07:01:19,out,text
,69723,2014-11-13 09:49:56,out,text
,15825,2014-11-13 20:10:44,out,text
,15825,2014-11-13 20:11:02,out,text
,69732,2014-11-14 01:54:59,out,text
,65874,2014-11-14 10:58:14,in,text
,4583,2014-11-14 17:32:11,out,text
,4583,2014-11-14 17:32:47,in,text
,65875,2014-11-14 18:25:59,in,text
,67822,2014-11-15 01:36:45,in,text
,67822,2014-11-15 01:40:44,out,text
,67822,2014-11-15 01:46:59,out,text
,67822,2014-11-15 02:05:24,out,text
,67822,2014-11-15 02:09:32,in,text
,67822,2014-11-15 02:20:07,out,text
50,48429,2014-11-15 02:20:25,out,call
,69911,2014-11-15 02:40:15,out,text
,69911,2014-11-15 02:41:39,in,text
,69911,2014-11-15 02:42:18,out,text
,69911,2014-11-15 02:45:07,in,text
,69911,2014-11-15 02:45:24,in,text
,69911,2014-11-15 02:46:33,out,text
,69911,2014-11-15 02:50:15,in,text
,69911,2014-11-15 02:51:25,out,text
,69911,2014-11-15 02:54:01,in,text
,69911,2014-11-15 02:55:49,out,text
,69911,2014-11-15 02:56:09,out,text
,69911,2014-11-15 02:59:44,in,text
,69911,2014-11-15 03:00:10,out,text
,69911,2014-11-15 03:01:01,in,text
,69238,2014-11-15 03:43:35,out,text
,69723,2014-11-15 05:24:21,out,text
,69723,2014-11-15 05:25:17,in,text
,69723,2014-11-15 05:35:23,in,text
,69723,2014-11-15 05:50:06,out,text
,69723,2014-11-15 05:54:40,in,text
,69723,2014-11-15 05:55:44,in,text
,69723,2014-11-15 06:01:26,out,text
,69238,2014-11-15 08:41:59,in,text
,69238,2014-11-15 08:43:09,out,text
,2259,2014-11-15 16:01:31,in,text
,69723,2014-11-15 18:08:42,in,text
,2259,2014-11-15 20:22:31,out,text
,2259,2014-11-15 20:23:09,out,text
,2259,2014-11-15 20:26:42,in,text
,2259,2014-11-15 20:26:44,in,text
,69723,2014-11-15 20:34:49,out,text
,69723,2014-11-15 21:07:32,in,text
,69723,2014-11-15 21:08:09,out,text
,69723,2014-11-15 21:09:10,in,text
,69723,2014-11-15 21:09:25,in,text
,69723,2014-11-15 21:20:58,out,text
,69723,2014-11-15 21:34:42,in,text
,69723,2014-11-15 21:34:42,in,text
,69723,2014-11-15 21:35:55,out,text
,69723,2014-11-15 21:38:31,in,text
,69723,2014-11-15 21:38:53,out,text
,69723,2014-11-15 22:17:04,in,text
,69723,2014-11-15 22:17:07,in,text
,69723,2014-11-15 22:17:26,out,text
,69723,2014-11-15 22:17:45,out,text
,69723,2014-11-15 22:18:25,in,text
,69723,2014-11-15 22:18:27,in,text
,69723,2014-11-15 22:26:09,out,text
,69723,2014-11-15 22:50:46,in,text
,69723,2014-11-15 22:52:12,out,text
,69723,2014-11-15 23:18:58,in,text
,69723,2014-11-15 23:19:38,out,text
,69723,2014-11-15 23:22:26,out,text
,69723,2014-11-15 23:27:45,in,text
,47403,2014-11-16 01:56:46,out,text
,47403,2014-11-16 04:12:35,in,text
0,46213,2014-11-16 09:29:37,out,call
,69238,2014-11-16 16:33:50,in,text
31,48588,2014-11-18 18:14:02,in,call
,69723,2014-11-18 20:55:46,out,text
,69723,2014-11-18 21:01:25,in,text
,69723,2014-11-18 21:03:40,out,text
,69723,2014-11-18 21:14:11,in,text
,47403,2014-11-18 22:08:16,in,text
,47403,2014-11-18 22:08:21,in,text
,47403,2014-11-18 22:30:16,out,text
,69723,2014-11-18 22:59:01,in,text
,69723,2014-11-18 23:09:06,out,text
,69723,2014-11-19 00:16:18,out,text
,69723,2014-11-19 00:16:59,in,text
,69723,2014-11-19 00:19:23,out,text
,69723,2014-11-19 01:35:17,in,text
,69723,2014-11-19 01:36:58,in,text
,69723,2014-11-19 01:37:03,in,text
,69723,2014-11-19 01:40:42,out,text
,69723,2014-11-19 01:41:37,in,text
,69723,2014-11-19 01:50:21,out,text
,69723,2014-11-19 03:02:20,in,text
,47403,2014-11-19 18:34:40,in,text
,2259,2014-11-19 18:59:18,in,text
,47403,2014-11-19 19:09:08,out,text
,47403,2014-11-19 19:12:24,out,text
,47403,2014-11-19 19:12:44,in,text
,47403,2014-11-19 19:14:26,out,text
,47403,2014-11-19 21:05:00,in,text
,47403,2014-11-19 21:18:54,in,text
,47403,2014-11-19 21:27:16,out,text
,47403,2014-11-19 21:27:22,out,text
,47403,2014-11-19 22:10:02,in,text
,69723,2014-11-20 06:25:24,in,text
,69723,2014-11-20 06:26:53,out,text
,69723,2014-11-20 06:27:27,in,text
,69723,2014-11-20 06:34:49,in,text
,44185,2014-11-20 23:26:35,in,text
,47403,2014-11-21 00:51:32,in,text
,69723,2014-11-21 01:25:21,out,text
,69723,2014-11-21 01:28:22,in,text
,69723,2014-11-21 01:28:40,out,text
,69723,2014-11-21 01:33:08,in,text
,69723,2014-11-21 01:33:08,in,text
,69723,2014-11-21 02:36:45,in,text
,69723,2014-11-21 02:54:33,out,text
,69723,2014-11-21 02:56:06,in,text
,69723,2014-11-21 03:30:33,in,text
,69723,2014-11-21 03:32:10,out,text
,69723,2014-11-21 03:33:46,in,text
,69723,2014-11-21 03:34:24,out,text
,69723,2014-11-21 03:34:59,in,text
,69723,2014-11-21 04:20:30,in,text
,69723,2014-11-21 04:20:42,in,text
,69723,2014-11-21 04:27:33,out,text
,69723,2014-11-21 04:28:33,in,text
,69723,2014-11-21 04:42:11,in,text
,69723,2014-11-21 04:43:30,out,text
,69723,2014-11-21 04:53:08,in,text
,69988,2014-11-21 10:19:32,in,text
,44185,2014-11-21 19:49:57,in,text
,44185,2014-11-21 21:55:16,in,text
,44185,2014-11-21 22:56:55,in,text
,44185,2014-11-21 22:58:23,in,text
,44185,2014-11-21 23:03:43,out,text
,44185,2014-11-21 23:05:31,in,text
,44185,2014-11-21 23:05:32,in,text
,44185,2014-11-21 23:05:32,in,text
,44185,2014-11-21 23:05:42,in,text
,44185,2014-11-21 23:06:59,in,text
,44185,2014-11-21 23:07:49,out,text
,44185,2014-11-21 23:40:30,in,text
,44185,2014-11-21 23:40:31,in,text
,44185,2014-11-21 23:51:47,out,text
,69723,2014-11-22 02:08:40,out,text
,69723,2014-11-22 02:19:12,in,text
,69723,2014-11-22 04:01:45,in,text
,69723,2014-11-22 04:02:02,out,text
,69723,2014-11-22 04:03:51,in,text
,69723,2014-11-22 04:04:17,out,text
,69723,2014-11-22 04:05:09,in,text
,69723,2014-11-22 04:13:35,in,text
,69723,2014-11-22 04:13:59,out,text
,69723,2014-11-22 04:14:39,in,text
,69723,2014-11-22 04:25:44,out,text
,69723,2014-11-22 10:11:32,out,text
,69723,2014-11-22 20:47:13,in,text
0,2259,2014-11-22 22:22:18,out,call
,2259,2014-11-22 22:29:09,out,text
,2259,2014-11-22 22:29:22,out,text
,2259,2014-11-22 22:31:39,in,text
,2259,2014-11-22 22:31:52,in,text
,2259,2014-11-22 22:32:30,out,text
,2259,2014-11-22 22:34:36,in,text
,2259,2014-11-22 22:37:14,in,text
,68864,2014-11-23 22:43:57,in,text
,69723,2014-11-24 00:23:00,out,text
,69723,2014-11-24 00:25:30,in,text
,69723,2014-11-24 00:26:07,out,text
,69723,2014-11-24 00:27:29,in,text
,69723,2014-11-24 00:29:49,out,text
,69723,2014-11-24 00:32:22,in,text
,69723,2014-11-24 00:35:13,in,text
,47403,2014-11-24 01:25:48,out,text
,47403,2014-11-24 01:53:29,in,text
,47403,2014-11-24 03:51:50,in,text
,69723,2014-11-24 05:11:10,out,text
,69723,2014-11-24 05:26:46,in,text
,69723,2014-11-24 05:31:40,out,text
,69723,2014-11-24 06:10:37,in,text
,69723,2014-11-24 06:10:45,in,text
,44185,2014-11-24 06:40:28,out,text
,44185,2014-11-24 08:40:57,in,text
19,39010,2014-11-24 18:38:46,out,call
71,47226,2014-11-24 20:39:53,out,call
83,47226,2014-11-24 20:52:55,out,call
15,47226,2014-11-24 20:54:44,out,call
,68864,2014-11-24 22:47:58,out,text
,69723,2014-11-24 22:48:39,out,text
5,48934,2014-11-25 01:53:46,out,call
3,46469,2014-11-25 01:54:42,out,call
0,39184,2014-11-25 03:30:19,out,call
4,39184,2014-11-25 03:34:14,out,call
3,39184,2014-11-25 03:35:01,out,call
0,39184,2014-11-26 00:51:31,out,call
0,39184,2014-11-26 00:56:29,out,call
73,39184,2014-11-26 02:04:29,out,call
56,39184,2014-11-26 02:09:04,out,call
14,39184,2014-11-26 02:36:07,out,call
2,39184,2014-11-26 18:13:14,out,call
0,39184,2014-11-26 18:14:12,out,call
0,39184,2014-11-26 18:35:13,out,call
4,39184,2014-11-26 19:53:09,in,call
,69723,2014-11-26 22:06:34,out,text
,44185,2014-11-26 22:38:40,in,text
0,49043,2014-11-27 00:02:37,out,call
44,49043,2014-11-27 00:24:33,out,call
,69723,2014-11-27 02:28:46,in,text
,2259,2014-11-27 22:36:22,in,text
,2259,2014-11-27 22:36:38,in,text
,2259,2014-11-27 22:38:17,out,text
,2259,2014-11-27 22:40:35,in,text
,2259,2014-11-27 22:40:37,in,text
,69723,2014-11-28 01:19:43,out,text
,2259,2014-11-28 06:46:01,in,text
,2259,2014-11-28 06:49:32,out,text
,2259,2014-11-28 06:53:20,in,text
,2259,2014-11-28 06:53:22,in,text
,2259,2014-11-28 06:57:37,out,text
,2259,2014-11-28 07:05:00,in,text
,2259,2014-11-28 07:05:02,in,text
,2259,2014-11-28 07:05:04,in,text
,2259,2014-11-28 10:42:34,out,text
,2259,2014-11-28 10:50:58,in,text
,2259,2014-11-28 10:51:03,in,text
130,39184,2014-11-28 20:47:15,in,call
30,49113,2014-11-28 21:45:05,in,call
,70115,2014-11-28 22:26:25,out,text
,70115,2014-11-29 01:39:12,in,text
,70115,2014-11-29 02:05:26,out,text
132,39184,2014-11-29 02:28:43,in,call
44,39184,2014-11-29 03:18:41,in,call
,70115,2014-11-29 03:28:25,out,text
,70115,2014-11-29 03:38:12,in,text
,70115,2014-11-29 03:38:36,out,text
1,39184,2014-11-29 03:51:11,out,call
2,39184,2014-11-29 03:52:20,out,call
22,39184,2014-11-29 03:55:28,in,call
,69723,2014-11-29 04:26:32,out,text
16,39184,2014-11-29 06:06:21,in,call
29,39184,2014-11-29 06:10:20,in,call
35,39184,2014-11-29 06:12:22,out,call
,67714,2014-11-29 09:35:35,in,text
58,49132,2014-11-29 09:35:50,in,call
,69723,2014-11-29 20:34:12,out,text
,69723,2014-11-29 20:37:48,in,text
,69723,2014-11-29 20:39:27,out,text
,69723,2014-11-29 20:39:49,out,text
,69723,2014-11-29 21:07:27,in,text
10,39184,2014-11-30 00:05:11,in,call
2,39184,2014-11-30 00:15:06,out,call
25,39184,2014-11-30 00:15:53,in,call
,2259,2014-11-30 00:25:26,in,text
10,39184,2014-11-30 00:53:10,in,call
,44185,2014-11-30 02:35:35,in,text
,44185,2014-12-01 07:02:33,in,text
,70166,2014-12-02 06:01:35,in,text
,70166,2014-12-02 06:08:08,out,text
,69723,2014-12-03 01:23:46,out,text
,69723,2014-12-03 01:38:34,in,text
,69723,2014-12-03 01:39:30,out,text
,2259,2014-12-03 06:42:58,in,text
,2259,2014-12-03 06:43:00,in,text
,2259,2014-12-03 06:43:01,in,text
,69723,2014-12-04 01:01:57,in,text
,2259,2014-12-04 20:42:59,out,text
,2259,2014-12-04 21:43:31,in,text
,2259,2014-12-04 21:43:45,in,text
